entry_order,entry_deal,entry_time,entry_price,entry_balance,entry_comment_deal,entry_comment_order,exit_order,exit_deal,exit_time,exit_price,exit_balance,profit,exit_comment_deal,exit_comment_order,entry_Timestamp,entry_Open,entry_High,entry_Low,entry_Close,entry_Spread (Pips),entry_RSI(14),"entry_MA(20,SMA)",entry_MACD Main,entry_MACD Signal,entry_ATR(14),entry_ADX(14),entry_plusDI(14),entry_minusDI(14),entry_StochK(14),entry_StochD(14),entry_BB_Upper,entry_BB_Mid,entry_BB_Lower,entry_candle_time,exit_Timestamp,exit_Open,exit_High,exit_Low,exit_Close,exit_Spread (Pips),exit_RSI(14),"exit_MA(20,SMA)",exit_MACD Main,exit_MACD Signal,exit_ATR(14),exit_ADX(14),exit_plusDI(14),exit_minusDI(14),exit_StochK(14),exit_StochD(14),exit_BB_Upper,exit_BB_Mid,exit_BB_Lower,exit_candle_time
62,62,2025-02-06 19:00:00,2848.98,10464.21,IMPERIUM,IMPERIUM,64,64,2025-02-07 17:00:00,2875.36,10481.41,17.2,,,2025.02.06 19:00,2848.32,2850.58,2847.68,2850.5,77.0,49.37539294980674,2850.041999999992,-0.384412774413704,-0.4046245245195631,2.035000000000049,17.221804175406014,17.354515154988267,27.114951066393957,19.547657512118224,32.62271821713935,2854.519095487032,2850.0420000000004,2845.5649045129685,2025-02-06 19:00:00,2025.02.07 17:00,2875.21,2878.24,2873.21,2878.18,73.0,68.04839166095904,2868.1359999999963,3.396261161095481,2.153912465393169,4.525714285714294,36.47599927605363,23.12024885019333,12.997891922208485,92.03288490283956,90.00374141767334,2881.0944002099027,2868.1360000000004,2855.177599790098,2025-02-07 17:00:00
63,63,2025-02-07 02:00:00,2858.16,10464.21,IMPERIUM,IMPERIUM,66,66,2025-02-10 10:43:40,2898.01,10505.32,23.91,tp 2898.01,tp 2898.01,2025.02.07 02:00,2857.55,2859.11,2857.55,2859.01,76.0,68.27016808882814,2856.675499999993,0.875889757627192,0.7864561946912183,0.9392857142856876,29.17940120523893,28.77885499028476,13.359954902421112,79.4676806083698,72.50225268470481,2858.642960037713,2856.6754999999994,2854.708039962285,2025-02-07 02:00:00,2025.02.10 10:40,2895.97,2898.27,2895.84,2897.09,79.0,71.5544472339318,2892.976999999995,2.818762127717946,3.0181120390084923,2.235714285714294,35.30615796853699,27.43437481461145,10.457780718980136,78.70370370370422,75.75893490408649,2897.787251968453,2892.9770000000003,2888.166748031548,2025-02-10 10:40:00
65,65,2025-02-10 05:00:00,2874.1,10481.41,IMPERIUM,IMPERIUM,68,68,2025-02-10 11:15:20,2900.81,10557.15,51.83,tp 2900.81,tp 2900.81,2025.02.10 05:00,2873.38,2873.94,2872.11,2872.8,83.0,56.96297412680244,2871.200999999995,1.3660384709214668,1.505309998304825,1.902142857142893,23.15687162827745,15.526015336882312,12.747295636800503,78.6936936936955,81.12189921418907,2875.9393706060205,2871.201,2866.46262939398,2025-02-10 05:00:00,2025.02.10 11:15,2900.42,2900.67,2898.81,2899.45,76.0,70.36892487066015,2895.5684999999944,2.977772601994729,2.8237500785280267,1.9342857142857373,42.36106152463679,26.8478725224889,10.731478571854344,94.00534555173658,91.42894173287196,2900.5609073351443,2895.5685000000003,2890.5760926648563,2025-02-10 11:15:00
67,67,2025-02-10 11:00:00,2896.89,10505.32,IMPERIUM,IMPERIUM,69,69,2025-02-11 01:42:40,2920.83,10581.09,23.94,tp 2920.83,tp 2920.83,2025.02.10 11:00,2896.2,2897.74,2895.88,2897.6,72.0,69.8804316485608,2894.5359999999946,2.6847684721237783,2.7675055832435573,1.9407142857142867,36.0707280000692,26.20646556718535,9.87829364940989,75.44827586206935,77.02336770985073,2898.073368513458,2894.5360000000005,2890.998631486543,2025-02-10 11:00:00,2025.02.11 01:40,2918.12,2921.24,2918.11,2921.04,78.0,84.16720959726666,2909.568999999993,3.1475942838246738,1.8561303287261317,2.0585714285715326,52.00544402320268,49.207378441754045,6.606095436582174,98.66529774127316,94.77404592050338,2918.176872907984,2909.5690000000004,2900.961127092017,2025-02-11 01:40:00
70,70,2025-02-11 02:00:00,2918.04,10581.09,IMPERIUM,IMPERIUM,71,71,2025-02-11 04:00:00,2933.69,10596.74,15.65,,,2025.02.11 02:00,2917.4,2917.69,2915.97,2916.41,79.0,62.671819653324526,2911.982499999993,3.3408635054624938,2.766976518780225,2.452857142857181,52.166323671276736,27.7612234207395,16.253204548744705,75.7892293407612,81.44418958611836,2921.7334627729774,2911.9825,2902.231537227022,2025-02-11 02:00:00,2025.02.11 04:00,2933.54,2938.07,2933.3,2936.55,75.0,72.9287315002365,2926.484499999992,4.883842701849972,4.417558383728256,3.7349999999999928,49.46367230791682,30.56214337945928,7.003331080706956,91.51690821256072,91.44146466430072,2937.925408137032,2926.4845,2915.043591862968,2025-02-11 04:00:00
72,72,2025-02-11 07:00:00,2916.57,10596.74,IMPERIUM,IMPERIUM,73,73,2025-02-11 08:00:00,2922.59,10602.76,6.02,,,2025.02.11 07:00,2915.83,2916.64,2914.96,2915.91,89.0,38.60661145858459,2919.472999999992,-1.6458194883030046,-1.4122529151801206,1.6407142857142336,35.23501391785351,11.89625994008098,33.89977620217064,13.72373714796304,11.415232205321823,2924.49141050533,2919.4730000000004,2914.454589494671,2025-02-11 07:00:00,2025.02.11 08:00,2922.44,2926.47,2922.31,2926.37,94.0,68.07243625520249,2919.243999999992,0.8681722458468357,-0.2767006239883774,2.047857142857143,31.030170373385975,33.11446500599662,10.02761020089076,95.93440382644314,93.77884108140192,2924.528018925023,2919.244,2913.9599810749773,2025-02-11 08:00:00
74,74,2025-02-11 09:00:00,2918.19,10602.76,IMPERIUM,IMPERIUM,75,75,2025-02-11 10:00:00,2912.89,10597.46,-5.3,,,2025.02.11 09:00,2917.35,2917.36,2912.21,2912.72,78.0,33.72068941752691,2920.716999999992,-1.2574060561055376,0.1245685400963478,2.8721428571428547,36.218829792634935,12.536311222048404,36.14772156381736,6.878664862425994,8.319377294826898,2928.2063660612903,2920.717000000001,2913.227633938711,2025-02-11 09:00:00,2025.02.11 10:00,2912.74,2914.88,2911.81,2912.62,73.0,43.08566467923527,2914.634999999991,-2.325501746104237,-2.2898737973752312,3.2307142857142823,32.84005644555946,23.417497499536186,18.48382301443249,49.07434616514823,39.09692119646853,2922.031884479293,2914.635,2907.238115520708,2025-02-11 10:00:00
76,76,2025-02-11 11:00:00,2907.64,10597.46,IMPERIUM,IMPERIUM,79,79,2025-02-11 15:00:00,2888.74,10578.56,-18.9,,,2025.02.11 11:00,2906.96,2911.83,2904.33,2911.16,78.0,46.825277157462,2910.946499999992,-1.7933431381056837,-1.7199825504544464,3.288571428571422,31.21102414824244,6.761124489706024,26.20324932580196,27.50662126371463,24.125964085237875,2914.461321617095,2910.9465,2907.431678382904,2025-02-11 11:00:00,2025.02.11 15:00,2888.59,2890.12,2883.42,2886.4,78.0,18.161953913004368,2899.58949999999,-3.709799438512164,-2.1295282159889464,3.595000000000025,40.67741951176269,7.943157506715024,40.50156534765343,12.151324965132217,9.366960899566124,2909.8751569551973,2899.5895,2889.3038430448028,2025-02-11 15:00:00
78,78,2025-02-11 15:00:00,2889.37,10597.46,IMPERIUM,IMPERIUM,81,81,2025-02-11 16:00:00,2896.15,10578.1,-7.24,,,2025.02.11 15:00,2888.59,2890.12,2883.42,2886.4,78.0,18.161953913004368,2899.58949999999,-3.709799438512164,-2.1295282159889464,3.595000000000025,40.67741951176269,7.943157506715024,40.50156534765343,12.151324965132217,9.366960899566124,2909.8751569551973,2899.5895,2889.3038430448028,2025-02-11 15:00:00,2025.02.11 16:00,2896.0,2898.54,2894.44,2897.08,86.0,54.9292321200144,2892.2994999999896,-1.5122479393303363,-3.3480569276565544,4.776428571428594,30.272135369724605,26.72518182333374,13.293482603888709,80.04626951995316,70.33205621982296,2902.964312187751,2892.2995,2881.634687812249,2025-02-11 16:00:00
77,77,2025-02-11 12:00:00,2903.39,10597.46,IMPERIUM,IMPERIUM,80,80,2025-02-11 16:00:00,2896.15,10585.34,6.78,,,2025.02.11 12:00,2902.79,2906.29,2901.5,2905.11,69.0,39.81045993591551,2908.520999999992,-2.3774655015395183,-1.9355019578828692,2.790000000000057,58.19809446359631,9.160577368859864,31.155600319128894,19.112988384374425,14.760338038950286,2914.6168179106667,2908.521,2902.4251820893337,2025-02-11 12:00:00,2025.02.11 16:00,2896.0,2898.54,2894.44,2897.08,86.0,54.9292321200144,2892.2994999999896,-1.5122479393303363,-3.3480569276565544,4.776428571428594,30.272135369724605,26.72518182333374,13.293482603888709,80.04626951995316,70.33205621982296,2902.964312187751,2892.2995,2881.634687812249,2025-02-11 16:00:00
82,82,2025-02-11 17:00:00,2896.88,10578.1,IMPERIUM,IMPERIUM,83,83,2025-02-12 07:00:00,2885.03,10566.25,-11.85,,,2025.02.11 17:00,2896.02,2897.77,2890.42,2892.43,77.0,41.65706182362512,2896.78799999999,0.4809534653481933,0.9022454298381948,4.099285714285671,30.32718475811552,13.734607616975456,28.153851912494886,39.67925504397128,58.965687501326194,2904.632831674421,2896.788,2888.943168325579,2025-02-11 17:00:00,2025.02.12 07:00,2884.88,2885.33,2883.72,2885.05,79.0,37.67347879947114,2887.3449999999884,-1.611707918232696,-1.3842958058079842,1.6492857142856874,27.328336472137103,9.496647245841787,25.58559656462458,22.570532915363348,20.303128140322283,2890.350777769563,2887.3450000000003,2884.3392222304374,2025-02-12 07:00:00
84,84,2025-02-12 08:00:00,2886.53,10566.25,IMPERIUM,IMPERIUM,86,86,2025-02-12 13:00:00,2882.5,10555.65,-10.6,,,2025.02.12 08:00,2885.9,2887.18,2885.2,2886.2,78.0,47.1484864830315,2885.759499999989,-0.6427277424172644,-1.0946498429620315,1.5821428571429237,25.495095747116743,14.942960633882452,9.450485783087393,72.37871674491022,75.56260591459926,2888.1556174845978,2885.759499999999,2883.3633825154006,2025-02-12 08:00:00,2025.02.12 13:00,2882.35,2883.45,2881.3,2881.93,79.0,36.45895589236224,2886.086999999989,-2.066047975561105,-1.623136550533707,2.7000000000000077,20.356993527427772,11.811754690534228,19.190610015244523,36.93693693693648,35.96702528603572,2891.6840424332854,2886.087,2880.4899575667146,2025-02-12 13:00:00
85,85,2025-02-12 10:00:00,2893.1,10566.25,IMPERIUM,IMPERIUM,89,89,2025-02-13 05:00:00,2908.55,10584.33,28.68,,,2025.02.12 10:00,2892.45,2892.77,2889.88,2892.23,80.0,54.49072132823,2891.7844999999893,1.0667156542849623,1.3729355649160997,2.0914285714285805,25.004785288421814,17.105442665477373,21.637893795657675,56.53944020356303,63.83391679082972,2895.676314358369,2891.7845000000007,2887.8926856416324,2025-02-12 10:00:00,2025.02.13 05:00,2908.4,2908.6,2906.88,2907.79,72.0,59.20767774754199,2906.02199999999,0.95831800850101,0.8020739509773159,1.3578571428570896,33.28401494750845,20.05101486561636,16.868996215408586,85.33950617283533,86.85031545720646,2909.85439142051,2906.022,2902.1896085794897,2025-02-13 05:00:00
87,87,2025-02-12 14:00:00,2879.87,10555.65,IMPERIUM,IMPERIUM,90,90,2025-02-13 05:00:00,2908.55,10606.35,22.02,,,2025.02.12 14:00,2879.12,2882.46,2878.48,2881.7,73.0,44.605676824584194,2882.2729999999888,-1.5517965743638342,-1.8065036421165772,2.18785714285721,26.78639969021773,16.242562750049824,29.348497787610626,27.145007526341068,35.15576766119348,2886.570637025157,2882.273,2877.9753629748434,2025-02-12 14:00:00,2025.02.13 05:00,2908.4,2908.6,2906.88,2907.79,72.0,59.20767774754199,2906.02199999999,0.95831800850101,0.8020739509773159,1.3578571428570896,33.28401494750845,20.05101486561636,16.868996215408586,85.33950617283533,86.85031545720646,2909.85439142051,2906.022,2902.1896085794897,2025-02-13 05:00:00
88,88,2025-02-12 15:00:00,2885.5,10555.65,IMPERIUM,IMPERIUM,91,91,2025-02-13 05:19:40,2910.27,10631.12,24.77,tp 2910.27,tp 2910.27,2025.02.12 15:00,2884.81,2885.28,2883.13,2884.28,77.0,53.43885517763442,2882.5064999999886,-0.040652829370174,-0.6338239935970437,2.230000000000044,21.147201587634196,17.515047589458895,13.13667184914048,88.67745004757346,81.3856704266608,2885.4568848901454,2882.5064999999995,2879.5561151098536,2025-02-12 15:00:00,2025.02.13 05:15,2908.29,2910.53,2908.24,2910.52,83.0,70.04691138816717,2906.99249999999,1.1170867201449255,0.9362981925735734,1.240000000000005,31.22386267752094,29.24601686324613,10.981091758593385,90.43947571318265,85.25466026263022,2909.9324719386414,2906.9925,2904.0525280613583,2025-02-13 05:15:00
92,92,2025-02-13 06:00:00,2916.73,10631.12,IMPERIUM,IMPERIUM,93,93,2025-02-13 12:00:00,2915.09,10629.48,-1.64,,,2025.02.13 06:00,2916.15,2916.99,2915.89,2916.45,64.0,76.58343546617147,2911.4329999999904,2.881912829826433,2.406339665482156,1.851428571428605,55.56306652127372,21.73466831152381,6.808280624722282,89.49111713339163,89.86908670983593,2919.2346231644447,2911.433,2903.631376835556,2025-02-13 06:00:00,2025.02.13 12:00,2914.94,2916.46,2913.55,2916.41,79.0,57.588137750691686,2912.9449999999933,0.3431881578508182,-0.2651303791855276,2.160714285714314,28.46536883464153,18.49349171245808,7.669747104195789,69.06164114644736,72.66058908017983,2916.426364674951,2912.945,2909.4636353250485,2025-02-13 12:00:00
94,94,2025-02-13 13:00:00,2918.3,10629.48,IMPERIUM,IMPERIUM,95,95,2025-02-13 16:00:00,2908.25,10619.43,-10.05,,,2025.02.13 13:00,2917.57,2917.6,2916.4,2916.79,78.0,54.26552034571191,2916.027999999993,0.940443526135823,0.8639107237490531,1.8428571428571847,30.048899440015365,18.25686061572488,16.217331050245058,68.83664858348214,79.2354822783552,2919.116472761738,2916.028,2912.9395272382617,2025-02-13 13:00:00,2025.02.13 16:00,2908.1,2909.91,2906.18,2909.42,90.0,36.48070079188826,2914.399499999994,-2.04437839328466,-1.3196113533095162,3.796428571428509,45.73091235326604,5.187070908988307,23.85418097754723,23.19058352116268,22.630631997077884,2921.680666046727,2914.3995000000004,2907.118333953274,2025-02-13 16:00:00
96,96,2025-02-13 22:00:00,2927.14,10619.43,IMPERIUM,IMPERIUM,97,97,2025-02-14 09:00:00,2934.11,10626.4,6.97,,,2025.02.13 22:00,2926.5,2926.5,2925.43,2925.84,75.0,64.45427635516853,2923.724999999993,2.2573140622130268,2.462687841134203,1.4757142857142709,22.69878010599165,17.461615891133405,23.86022707375185,91.85344827586076,93.24547579414676,2930.34896708929,2923.725,2917.10103291071,2025-02-13 22:00:00,2025.02.14 09:00,2933.96,2933.96,2931.67,2932.52,84.0,55.530482455630114,2931.673999999993,1.5881617076420298,1.622333970860197,1.7221428571428292,45.71344495804756,19.716184284342333,18.388646618937518,56.416238917406616,71.58210628737257,2936.4179283299814,2931.674,2926.9300716700186,2025-02-14 09:00:00
98,98,2025-02-14 10:00:00,2932.02,10626.4,IMPERIUM,IMPERIUM,99,99,2025-02-14 11:00:00,2935.01,10629.39,2.99,,,2025.02.14 10:00,2931.38,2932.26,2930.41,2931.63,79.0,48.562039411379416,2933.059499999993,0.4562263994571367,0.74699831820551,2.012142857142923,21.96920568625429,10.974496636352388,18.17470270715676,37.18104495747468,44.811642599865735,2935.5485920031206,2933.0595,2930.570407996879,2025-02-14 10:00:00,2025.02.14 11:00,2934.86,2936.5,2934.11,2936.43,75.0,59.81616111983686,2934.268499999993,0.9395053698458468,1.0263979371514298,2.0478571428571763,19.21450432310924,17.742105493838118,10.72674605297302,66.09649122806972,61.72514619883096,2937.577217425227,2934.2685,2930.9597825747733,2025-02-14 11:00:00
100,100,2025-02-14 14:00:00,2931.23,10629.39,IMPERIUM,IMPERIUM,101,101,2025-02-14 15:00:00,2930.45,10628.61,-0.78,,,2025.02.14 14:00,2930.66,2930.85,2929.49,2930.6,72.0,35.62901865226745,2934.694999999994,-1.2210058579166798,-0.6036515654967564,1.8464285714285609,36.90258411839831,6.2386947821054335,29.944204999527727,26.610305958131548,21.927995847978693,2939.8111802157478,2934.695,2929.578819784253,2025-02-14 14:00:00,2025.02.14 15:00,2930.3,2931.13,2927.29,2927.42,84.0,34.94349958922764,2930.9244999999937,-1.4357590632725987,-1.3414477739934554,1.8250000000000413,27.81977008180021,15.02767697029451,26.13792309581963,37.60379596678485,38.24290308410767,2934.5184475510914,2930.9245,2927.330552448908,2025-02-14 15:00:00
102,102,2025-02-14 20:00:00,2887.36,10628.61,IMPERIUM,IMPERIUM,106,106,2025-02-17 14:00:00,2900.77,10642.02,13.41,,,2025.02.14 20:00,2886.63,2886.96,2885.08,2885.27,81.0,27.44177291374541,2891.4654999999934,-4.623676425276244,-4.447509431021831,2.361428571428529,55.991938160570726,3.709195029254981,25.17271533330878,10.924839340597536,12.734721242642973,2897.9060573516576,2891.4655,2885.024942648341,2025-02-14 20:00:00,2025.02.17 14:00,2900.62,2901.13,2898.99,2899.15,85.0,46.77556136857736,2899.573499999993,-0.1872983670896246,-0.1935471617196152,1.6400000000001262,13.677751602629312,13.934768788418406,16.030458452041916,37.984054669705024,43.29030237425574,2902.9605357246423,2899.5735000000004,2896.1864642753585,2025-02-17 14:00:00
103,103,2025-02-14 20:00:00,2887.36,10628.61,IMPERIUM,IMPERIUM,108,108,2025-02-18 16:29:40,2922.98,10667.89,25.87,tp 2922.98,tp 2922.98,2025.02.14 20:00,2886.63,2886.96,2885.08,2885.27,81.0,27.44177291374541,2891.4654999999934,-4.623676425276244,-4.447509431021831,2.361428571428529,55.991938160570726,3.709195029254981,25.17271533330878,10.924839340597536,12.734721242642973,2897.9060573516576,2891.4655,2885.024942648341,2025-02-14 20:00:00,2025.02.18 16:25,2921.55,2922.86,2921.11,2922.86,78.0,70.88234651246682,2918.155499999993,1.965531518712396,1.670785674466785,2.19571428571433,42.99750521500725,34.747479578259686,11.481857743340605,89.67264224473848,83.65936795915681,2922.568319846765,2918.1555,2913.742680153235,2025-02-18 16:25:00
104,104,2025-02-14 21:00:00,2884.0,10628.61,IMPERIUM,IMPERIUM,110,110,2025-02-19 10:41:20,2939.87,10726.86,58.97,tp 2939.87,tp 2939.87,2025.02.14 21:00,2883.52,2885.19,2883.43,2884.79,63.0,38.68016581957564,2885.9374999999927,-3.392386132121373,-3.94101251576652,1.9885714285714648,46.85368739841064,19.96938461533576,20.049237103408327,32.61589403973869,21.567166224673223,2891.9002707485697,2885.9375,2879.9747292514303,2025-02-14 21:00:00,2025.02.19 10:40,2939.51,2939.76,2937.87,2937.88,63.0,62.7452321654076,2935.354499999994,1.6105389914196169,1.1867208390663784,1.5685714285714265,53.62759564686309,28.408653286593257,3.5695006408000047,87.04525288376186,90.27468490902618,2939.4599279923045,2935.3545,2931.2490720076958,2025-02-19 10:40:00
105,105,2025-02-14 22:00:00,2880.9,10628.61,IMPERIUM,IMPERIUM,111,111,2025-02-19 11:15:40,2943.16,10786.02,59.16,tp 2943.16,tp 2943.16,2025.02.14 22:00,2880.23,2880.96,2879.86,2880.1,74.0,28.94128415032715,2882.720999999993,-2.496877705373663,-2.534224418973817,1.3292857142857162,54.35362394626987,8.734972387431878,32.40366447915576,22.528517110264183,17.684978822888297,2885.9796678259686,2882.7210000000005,2879.4623321740323,2025-02-14 22:00:00,2025.02.19 11:15,2939.23,2946.11,2939.01,2945.25,78.0,78.96055084931993,2937.2529999999942,1.941962700969725,1.547684691650998,1.8878571428571589,38.79934338850666,33.56400204047729,10.747061445588674,88.39474798813798,83.11965938640287,2942.511270057728,2937.253,2931.9947299422715,2025-02-19 11:15:00
107,107,2025-02-17 16:00:00,2897.11,10642.02,IMPERIUM,IMPERIUM,112,112,2025-02-19 12:00:00,2945.26,10843.92,57.9,,,2025.02.17 16:00,2896.37,2897.75,2896.03,2897.17,87.0,47.76687283191493,2897.317999999993,-0.5614347446094143,-0.6033306168611924,1.683571428571434,23.418773692460345,17.862173066000786,14.176102898492196,33.147853736092216,28.13540646010828,2899.019312434564,2897.318,2895.6166875654367,2025-02-17 16:00:00,2025.02.19 12:00,2945.11,2946.46,2944.89,2946.17,73.0,69.0312600340736,2941.5559999999946,2.6733950263896986,2.58742743240506,2.1707142857143373,34.17798328714415,19.36338742845941,7.591781604132514,88.76860622462748,85.39736693173617,2948.167745306649,2941.556,2934.9442546933506,2025-02-19 12:00:00
109,109,2025-02-18 21:00:00,2933.59,10667.89,IMPERIUM,IMPERIUM,113,113,2025-02-19 15:00:00,2933.36,10843.69,-0.23,,,2025.02.18 21:00,2932.92,2933.4,2932.68,2933.11,82.0,65.29843460557692,2930.954499999992,0.9680794791556764,0.6917100806737198,1.3992857142858175,25.06396622516085,21.59628090398275,8.973587663594795,90.58240396530364,89.58971046759308,2933.2062590901337,2930.9545,2928.702740909866,2025-02-18 21:00:00,2025.02.19 15:00,2933.21,2939.43,2932.32,2939.08,84.0,54.55733860600464,2936.493499999996,-1.4979994434547734,-2.077052150833861,2.64642857142858,22.55590594184979,19.264188730191965,19.881930333943327,53.654124457308114,44.10024193462414,2942.7988287781045,2936.4935,2930.1881712218947,2025-02-19 15:00:00
114,114,2025-02-20 03:00:00,2941.2,10843.69,IMPERIUM,IMPERIUM,115,115,2025-02-20 16:00:00,2933.47,10835.96,-7.73,,,2025.02.20 03:00,2940.48,2941.46,2939.17,2940.65,84.0,69.3070918990079,2937.5499999999943,1.724178965689589,1.658021053721835,1.4471428571428664,58.62429599612797,28.0821484336619,5.950725806162737,87.09847288046451,83.5238034477058,2942.401267875515,2937.55,2932.6987321244856,2025-02-20 03:00:00,2025.02.20 16:00,2933.32,2934.1,2929.1,2930.15,78.0,26.61625279922764,2941.394499999994,-3.3649725048744585,-1.991543888529964,3.723571428571399,29.49026609711711,10.619602320448498,32.35862074600167,8.6765994741465,11.156151528052764,2949.62901388972,2941.3944999999994,2933.159986110279,2025-02-20 16:00:00
116,116,2025-02-21 04:00:00,2929.21,10835.96,IMPERIUM,IMPERIUM,118,118,2025-02-25 11:00:00,2941.08,10853.43,17.47,,,2025.02.21 04:00,2928.38,2930.82,2926.0,2930.4,81.0,31.8406648280896,2939.565999999993,-2.275315755668544,0.1768028513446622,3.671428571428575,38.90942731373799,11.392973813562328,34.91534685591287,15.973329468038768,12.097557767886292,2951.099300308238,2939.5660000000003,2928.0326996917624,2025-02-21 04:00:00,2025.02.25 11:00,2940.93,2941.95,2939.34,2939.58,79.0,60.23570412661911,2935.4889999999914,1.0759592014906048,-0.144748952865264,2.3621428571428984,40.47796705719098,29.686619901776773,12.428184373434505,90.51404345521996,92.48038102193522,2942.447249492509,2935.489,2928.530750507491,2025-02-25 11:00:00
117,117,2025-02-21 11:00:00,2923.61,10835.96,IMPERIUM,IMPERIUM,122,122,2025-02-27 10:27:40,2883.55,10807.96,-45.47,sl 2883.55,sl 2883.55,2025.02.21 11:00,2922.9,2926.48,2922.62,2925.43,76.0,49.713691374428485,2925.4104999999945,-1.8010058761124128,-2.2416905167566186,2.665714285714359,26.698655406642253,27.37483318095855,17.68478150344422,47.79142426201234,42.13912615349592,2933.993817482186,2925.4105,2916.827182517814,2025-02-21 11:00:00,2025.02.27 10:25,2884.64,2884.91,2880.19,2881.79,75.0,32.25457038114183,2890.534499999992,-2.738924723564196,-1.766587027947562,3.540714285714322,45.984393640789975,7.592689015696516,37.65077910096436,16.225406849648298,17.35160020980505,2897.5976366261743,2890.5345,2883.471363373826,2025-02-27 10:25:00
119,119,2025-02-25 15:00:00,2929.02,10853.43,IMPERIUM,IMPERIUM,123,123,2025-02-27 12:00:00,2887.05,10785.28,-22.68,,,2025.02.25 15:00,2928.3,2929.18,2925.86,2929.18,86.0,37.52920096700012,2934.683999999992,-2.9899048613265222,-1.9906415442422376,3.15571428571427,21.94747031947512,19.293259797608457,27.77875106715103,30.003849114703613,24.372193817387945,2945.9771827223326,2934.684,2923.390817277667,2025-02-25 15:00:00,2025.02.27 12:00,2886.9,2888.61,2886.27,2888.46,82.0,53.39255989832191,2884.854499999992,-0.2960680605701782,-0.9447677291932268,3.3428571428571483,23.47520391915789,21.099590633401466,20.260927361022382,66.42171871810689,63.13533374158166,2891.0544950806434,2884.8545,2878.6545049193564,2025-02-27 12:00:00
120,120,2025-02-25 19:00:00,2896.7,10853.43,IMPERIUM,IMPERIUM,124,124,2025-02-27 12:00:00,2887.05,10775.63,-9.65,,,2025.02.25 19:00,2895.95,2896.19,2893.23,2895.48,84.0,29.92081098873055,2900.008999999992,-7.460914724830218,-8.69468469851738,4.879999999999942,52.54926868962893,10.50143076032358,27.93275994037955,38.96551724137928,38.12071759314372,2910.1517548526026,2900.009,2889.8662451473974,2025-02-25 19:00:00,2025.02.27 12:00,2886.9,2888.61,2886.27,2888.46,82.0,53.39255989832191,2884.854499999992,-0.2960680605701782,-0.9447677291932268,3.3428571428571483,23.47520391915789,21.099590633401466,20.260927361022382,66.42171871810689,63.13533374158166,2891.0544950806434,2884.8545,2878.6545049193564,2025-02-27 12:00:00
